event_id,title,date,start_time,end_time,venue,venue_address,performers,description,url,flyer_url
2227797,"Body Hack: 30,000AD, BEAUJANGLESS, MIRA MIRA, MORENXXX, NANA XOXO, pwincesa, Recao Rulé",2025-09-25T00:00:00.000,2025-09-25T20:00:00.000,2025-09-26T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","MIRA MIRA, MORENXXX","Polymaths MIRA MIRA and 30,000AD lead the Puerto Rican takeover of Body Hack this Thursday. Enjoy games to banging club music while raising money for a special cause. ",https://ra.co/events/2227797,
2210208,Ableton Lab Series: Analog Sound Design and Mixdown Pt. 2,2025-09-24T00:00:00.000,2025-09-24T19:00:00.000,2025-09-24T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2210208,
2227824,Sunday Night: Vladimir Ivkovic,2025-09-21T00:00:00.000,2025-09-21T21:00:00.000,2025-09-22T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Vladimir Ivkovic,Fellow Nowadays resident Vladimir Ivkovic steps in for Aurora Halal for an extended Sunday night set full of immersive and boundary expansive digs.,https://ra.co/events/2227824,
2231128,Mister Sunday: Vladimir Ivkovic and Eamon Harkin,2025-09-21T00:00:00.000,2025-09-21T15:00:00.000,2025-09-21T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eamon Harkin, Vladimir Ivkovic",,https://ra.co/events/2231128,
2227821,"Nonstop: Ian Kim Judd, MORENXXX, OK Williams, Roza Terenzi, THC, Verraco",2025-09-20T00:00:00.000,2025-09-20T22:00:00.000,2025-09-21T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ian Kim Judd, Verraco, MORENXXX, THC, Roza Terenzi, OK Williams",,https://ra.co/events/2227821,
2227813,Residency Night: livwutang invites Richard Akingbehin & SHERELLE,2025-09-19T00:00:00.000,2025-09-19T22:00:00.000,2025-09-20T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","livwutang, Richard Akingbehin, SHERELLE","Footwork, house and dub techno royalty unite under one roof for livwutang’s latest residency featuring SHERELLE and Richard Akingbehin. This one's for heads of all kinds.",https://ra.co/events/2227813,
2227793,"Stroom x Nina: Laraaji & Merope, Milan W., Nosedrip, OKO DJ, Voice Actor",2025-09-17T00:00:00.000,2025-09-17T20:00:00.000,2025-09-18T02:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Laraaji, Milan W., Nosedrip, OKO DJ, Voice Actor",,https://ra.co/events/2227793,
2210206,Ableton Lab Series: Analog Sound Design and Mixdown Pt. 1,2025-09-16T00:00:00.000,2025-09-16T19:00:00.000,2025-09-17T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2210206,
2231118,Mister Sunday: Duane Harriott All Day Long,2025-09-14T00:00:00.000,2025-09-14T15:00:00.000,2025-09-14T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",,,https://ra.co/events/2231118,
2232856,Sunday Night: Fatik & Butter,2025-09-14T00:00:00.000,2025-09-14T21:00:00.000,2025-09-15T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Fatik,,https://ra.co/events/2232856,
2227820,"Nonstop: Aaron J, Antenes, Bambi, Connor Wrong, Donato Dozzy, Shinedoe",2025-09-13T00:00:00.000,2025-09-13T22:00:00.000,2025-09-14T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Connor Wrong, Shinedoe, Bambi (FR), Aaron J, Antenes, Donato Dozzy",,https://ra.co/events/2227820,
2227811,Focus: Drum & Bass with EldiaNYC & samisosa,2025-09-12T00:00:00.000,2025-09-12T22:00:00.000,2025-09-13T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","gum.mp3, Swami Sound, samisosa",,https://ra.co/events/2227811,
2210202,Ableton Lab Series: Finishing Your Ideas Pt. 2,2025-09-10T00:00:00.000,2025-09-10T19:00:00.000,2025-09-10T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2210202,
2227823,Sunday Night: Toribio,2025-09-07T00:00:00.000,2025-09-07T21:00:00.000,2025-09-08T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Toribio,,https://ra.co/events/2227823,
2231111,Mister Sunday: Justin Carter and HAAi,2025-09-07T00:00:00.000,2025-09-07T15:00:00.000,2025-09-07T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Carter, HAAi",,https://ra.co/events/2231111,
2227818,"Nonstop: Analog Soul b2b The Carry Nation, Anz, Honey Bun, Lakuti, LOVEFOXY",2025-09-06T00:00:00.000,2025-09-06T22:00:00.000,2025-09-07T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Honey Bun, Anz, LOVEFOXY, Analog Soul, The Carry Nation, Lakuti",,https://ra.co/events/2227818,
2227807,Residency Night: JADALAREIGN invites Marcellus Pittman,2025-09-05T00:00:00.000,2025-09-05T22:00:00.000,2025-09-06T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JADALAREIGN, Marcellus Pittman",,https://ra.co/events/2227807,
2227783,The Spectrum: Haze The Gaze (a new Thursday),2025-09-04T00:00:00.000,2025-09-04T21:00:00.000,2025-09-05T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Cudmore, Manu Miran, Sterling Juan Diaz","The Spectrum hosts a birthday extravaganza for queer underground icon Gage Spex, bringing together a number of unique and multifaceted musical identities at Nowadays. ",https://ra.co/events/2227783,
2227787,"OST & PACIFIC MODE: Pendant b2b Yumi, shinetiac, Special Guest DJ",2025-09-03T00:00:00.000,2025-09-03T21:00:00.000,2025-09-04T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Yumi, Ben Bondy, Special Guest DJ","Hit up Nowadays early tonight for an OST and PACIFIC MODE link-up, buoyed by experimental sounds and a rare live set from Pontiac Streator, Ben Bondy and shiner's trio shinetiac. ",https://ra.co/events/2227787,
2210201,Ableton Lab Series: Finishing Your Ideas Pt. 1,2025-09-02T00:00:00.000,2025-09-02T19:00:00.000,2025-09-02T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2210201,
2210296,Mister Sunday Long Weekend Edition: Eamon Harkin & Justin Carter,2025-08-31T00:00:00.000,2025-08-31T15:00:00.000,2025-08-31T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Carter, Eamon Harkin",,https://ra.co/events/2210296,
2244670,Sunday Night: Dynoman & Nabihah Iqbal,2025-08-31T00:00:00.000,2025-08-31T21:00:00.000,2025-09-01T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Dynoman, Nabihah Iqbal",,https://ra.co/events/2244670,
2210188,"Nonstop: Interstellar Funk, Meilgaarden, Myles Mac b2b DJ Possum, Powder, Zarina",2025-08-30T00:00:00.000,2025-08-30T22:00:00.000,2025-08-31T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Zarina, Interstellar Funk, Myles Mac, DJ Possum, Meilgaarden, Powder",,https://ra.co/events/2210188,
2210170,"Label Night: Tempa with Horsepower Productions, Introspekt & Youngsta",2025-08-29T00:00:00.000,2025-08-29T22:00:00.000,2025-08-30T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Introspekt, Youngsta, Horsepower Productions",,https://ra.co/events/2210170,
2210213,"Body Hack: Juliana Huxtable, DJ Delish, JSPORT, Pwincessa, Cisne, Archangel",2025-08-28T00:00:00.000,2025-08-28T20:00:00.000,2025-08-29T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Juliana Huxtable, DJ Delish, JSPORT, Cisne, Archangel","Fresh off slaying Honcho, the artist of the moment, Juliana Huxtable, headlines Body Hack at Nowadays. Come find out what makes this cerebral artist so special. ",https://ra.co/events/2210213,
2210196,Ableton Lab Series: Turning Your Grooves Into Finished Tracks,2025-08-27T00:00:00.000,2025-08-27T19:00:00.000,2025-08-27T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2210196,
2210293,Mister Sunday: Eamon Harkin and Leeon,2025-08-24T00:00:00.000,2025-08-24T15:00:00.000,2025-08-24T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Leeon, Eamon Harkin",,https://ra.co/events/2210293,
2210183,"Nonstop: DJ Healthy, Loka, Memphy b2b FASHION, Schacke, Shyboi, Toumba",2025-08-23T00:00:00.000,2025-08-23T22:00:00.000,2025-08-24T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","DJ Healthy, Toumba, Shyboi, LOKA (US), Memphy, FASHION (US), Schacke","From DJ Healthy’s genre-expansive bends to Shyboi’s peak-time destroyers, this Nonstop is one sonic journey you don’t want to miss. ",https://ra.co/events/2210183,
2210165,"Focus: Disco with Darryn Jones, Rahaan, & Shawn Dub",2025-08-22T00:00:00.000,2025-08-22T22:00:00.000,2025-08-23T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Darryn Jones, Rahaan, Shawn Dub",,https://ra.co/events/2210165,
2221431,RAGGA NYC & The Katal Center present: 'Freedom Sounds',2025-08-21T00:00:00.000,2025-08-21T20:00:00.000,2025-08-22T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Saintclair, Devoye, Princess Peggie, Ushka","RAGGA NYC, one of New York's finest Caribbean parties, invites New York darlings Devoye and Princess Peggie to this club night for a vital cause. (Note: An RA contributor is affiliated with this event.) ",https://ra.co/events/2221431,
2210195,Ableton Lab Series: Creating Tight Drum Grooves,2025-08-20T00:00:00.000,2025-08-20T19:00:00.000,2025-08-20T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2210195,
2210285,Mister Sunday: Avalon Emerson and Eamon Harkin / Limited Tickets On The Door,2025-08-17T00:00:00.000,2025-08-17T15:00:00.000,2025-08-17T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eamon Harkin, Avalon Emerson",,https://ra.co/events/2210285,
2234833,Birthday Hack: Special Edition Body Hack,2025-08-17T00:00:00.000,2025-08-17T21:00:00.000,2025-08-18T02:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","ARMANA KHAN, PHANTAZN, Ultraviolet, WILHELMINA, Petal",,https://ra.co/events/2234833,
2210180,"GROOVY GROOVY Nonstop: Akanbi, Enayet b2b rrao, Kaidara, Kraeji, Queen Majesty, TSVI",2025-08-16T00:00:00.000,2025-08-16T22:00:00.000,2025-08-17T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Queen Majesty, Kaidara, TSVI, Enayet, rrao, Yaeji, Akanbi","This Groovy Groovy takeover checks all the dance music boxes. With a lineup spanning heavy-duty dub, percussive techno and weirdo house, this Nonstop will please everyone in your friend group.",https://ra.co/events/2210180,
2210159,Residency Night: Donis invites Ian Friday & k.tea,2025-08-15T00:00:00.000,2025-08-15T22:00:00.000,2025-08-16T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","k.tea, Donis",,https://ra.co/events/2210159,
2210211,"Honey Trap: Magda, Amelia Holt & Second Contact, Planet B",2025-08-14T00:00:00.000,2025-08-14T20:00:00.000,2025-08-15T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Magda, Amelia Holt, Second Contact, Planet B",,https://ra.co/events/2210211,
2210193,Ableton Lab Series: How To Make Your Own Edit II,2025-08-13T00:00:00.000,2025-08-13T19:00:00.000,2025-08-13T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2210193,
2210276,Mister Sunday: Eamon Harkin and Justin Carter,2025-08-10T00:00:00.000,2025-08-10T15:00:00.000,2025-08-10T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Carter, Eamon Harkin",,https://ra.co/events/2210276,
2210176,"Nonstop: Ariel Zetina, Devoye, JASSS, Kenny Larkin, Matas, Nene H",2025-08-09T00:00:00.000,2025-08-09T22:00:00.000,2025-08-10T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Devoye, Kenny Larkin, Nene H, Matas, JASSS, Ariel Zetina",,https://ra.co/events/2210176,
2210157,Derrick Carter & S4M23,2025-08-08T00:00:00.000,2025-08-08T22:00:00.000,2025-08-09T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Derrick Carter, S4M23",,https://ra.co/events/2210157,
2230914,Close Quarters by DESCENDANTS,2025-08-07T00:00:00.000,2025-08-07T21:00:00.000,2025-08-08T03:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Meedy, pizzi, Vonnie Mack",,https://ra.co/events/2230914,
2231015,House Meets Kuduro Dance Workshop,2025-08-07T00:00:00.000,2025-08-07T21:00:00.000,2025-08-07T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",,,https://ra.co/events/2231015,
2210190,Ableton Lab Series: How To Make Your Own Edit I,2025-08-06T00:00:00.000,2025-08-06T19:00:00.000,2025-08-06T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2210190,
2210273,Mister Sunday: Justin Carter All Day Long,2025-08-03T00:00:00.000,2025-08-03T15:00:00.000,2025-08-03T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Justin Carter,,https://ra.co/events/2210273,
2210175,"The Bunker Nonstop: Azu Tiwaline, Erik Luebs (live), Haruka, Sister Zo, Tammy Lakkis + more",2025-08-02T00:00:00.000,2025-08-02T22:00:00.000,2025-08-03T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Mr. Blacklauren, Azu Tiwaline, Tammy Lakkis, Sister Zo, Erik Luebs, Haruka, Patrick Russell","NYC techno staple The Bunker takes over Nowadays for a night (and morning) of hard-hitting, experimental sounds from the likes of Azu Tiwaline, Erik Luebs, Sister Zo and Patrick Russell.",https://ra.co/events/2210175,
2210148,Label Night: Omnidisc with Danny Daze & RHR,2025-08-01T00:00:00.000,2025-08-01T22:00:00.000,2025-08-02T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Danny Daze, RHR",,https://ra.co/events/2210148,
2211048,"Body Hack: ARCHANGEL, Bobby Beethoven, Cisne, Embaci, Nana XOXO b2b sydfalls, Trap Selyna",2025-07-31T00:00:00.000,2025-07-31T20:00:00.000,2025-08-01T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","ARCHANGEL (US), Cisne, Embaci, sydfalls",,https://ra.co/events/2211048,
2185157,"Mister Sunday + Public Service: Mickey Perez, Toribio and Justin Carter",2025-07-27T00:00:00.000,2025-07-27T15:00:00.000,2025-07-27T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Carter, Toribio, Mickey Perez",,https://ra.co/events/2185157,
2187265,Sunday Night: Justin Carter & Mark Francis,2025-07-27T00:00:00.000,2025-07-27T21:00:00.000,2025-07-28T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Carter, Mark Francis",,https://ra.co/events/2187265,
2214972,YARD MART PRINT CAMP: A Local Artist Market and Open Format Screen Printing Workshop,2025-07-26T00:00:00.000,2025-07-26T14:00:00.000,2025-07-26T20:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",,,https://ra.co/events/2214972,
2187252,"Nonstop: Crystallmess, JADALAREIGN, MORENXXX, OK Williams b2b Shyboi, Robert Armani",2025-07-26T00:00:00.000,2025-07-26T22:00:00.000,2025-07-27T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JADALAREIGN, Robert Armani, MORENXXX, OK Williams, Shyboi, Crystallmess",,https://ra.co/events/2187252,
2187249,Residency Night: livwutang invites Wata Igarashi,2025-07-25T00:00:00.000,2025-07-25T22:00:00.000,2025-07-26T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","livwutang, Wata Igarashi","livwutang goes deep at her Nowadays residency, linking her dubbed-out excursions with Wata Igarashi’s mind-bending techno.
",https://ra.co/events/2187249,
2189780,Eris Drew b2b Mark Farina All Night,2025-07-23T00:00:00.000,2025-07-23T21:00:00.000,2025-07-24T03:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eris Drew, Mark Farina",,https://ra.co/events/2189780,
2185129,Mister Sunday: Justin Carter and Eamon Harkin,2025-07-20T00:00:00.000,2025-07-20T15:00:00.000,2025-07-20T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eamon Harkin, Justin Carter",,https://ra.co/events/2185129,
2187262,Sunday Night: Tad,2025-07-20T00:00:00.000,2025-07-20T21:00:00.000,2025-07-21T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Tad Haes,,https://ra.co/events/2187262,
2187246,Residency Night: Aurora Halal & Kia,2025-07-19T00:00:00.000,2025-07-19T22:00:00.000,2025-07-20T07:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Aurora Halal, Kia (AU)",Aurora Halal and Kia are two leading lights in the realm of psychedelic dance music. Come see why for yourself.,https://ra.co/events/2187246,
2187242,Residency Night: Ayesha invites Ploy & No Sir,2025-07-18T00:00:00.000,2025-07-18T22:00:00.000,2025-07-19T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ayesha, Ploy, No Sir",,https://ra.co/events/2187242,
2189759,"Conditioner and OST present: Anysia Kym, Car Culture, ESP, Fergus Jones, Organ Tapes",2025-07-17T00:00:00.000,2025-07-17T22:00:00.000,2025-07-18T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Physical Therapy, ESP, Fergus Jones, Organ Tapes","If you enjoy moody electronic music that prioritises narrative and sensory delight, this night is essential. From Fergus Jones' smokey dub and electro to Organ Tapes' experimental folk to Car Culture's dreamy sound collages, prepare to sink into hazy bliss. ",https://ra.co/events/2189759,
2188092,Long Gong with Bruno Coviello,2025-07-15T00:00:00.000,2025-07-15T20:00:00.000,2025-07-15T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",,,https://ra.co/events/2188092,
2185070,Mister Sunday: Eamon Harkin and Justin Carter,2025-07-13T00:00:00.000,2025-07-13T15:00:00.000,2025-07-13T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Carter, Eamon Harkin",,https://ra.co/events/2185070,
2207825,Sunday Night: Young Marco,2025-07-13T00:00:00.000,2025-07-13T21:00:00.000,2025-07-14T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Young Marco,,https://ra.co/events/2207825,
2187235,"Dissident: Joey Beltram, AMORAL, Carly Zeng b2b Cryptofauna, eros",2025-07-12T00:00:00.000,2025-07-12T22:00:00.000,2025-07-13T07:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","AMORAL, Carly Zeng, Cryptofauna, Eros (US), Joey Beltram","Dissident is a breath of fresh air in Berlin's clubbing community. The DIY party, which connects dance music history with queer culture, now debuts in New York with a lineup that perfectly matches its vision.

",https://ra.co/events/2187235,
2187233,Brandon Weems & DJ Spinna,2025-07-11T00:00:00.000,2025-07-11T22:00:00.000,2025-07-12T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",DJ Spinna,,https://ra.co/events/2187233,
2185060,Mister Sunday: Batu and Eamon Harkin,2025-07-06T00:00:00.000,2025-07-06T15:00:00.000,2025-07-06T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eamon Harkin, Batu",,https://ra.co/events/2185060,
2187258,Sunday Night Focus: Italo with Ron Like Hell b2b Adrian Marth,2025-07-06T00:00:00.000,2025-07-06T21:00:00.000,2025-07-07T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ron Like Hell, Adrian Marth",,https://ra.co/events/2187258,
2187228,Jacky Sommer & Optimo,2025-07-05T00:00:00.000,2025-07-05T22:00:00.000,2025-07-06T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Optimo (Espacio), Jacky Sommer",,https://ra.co/events/2187228,
2187227,Underground Resistance All Night,2025-07-04T00:00:00.000,2025-07-04T22:00:00.000,2025-07-05T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Underground Resistance,"Underground Resistance is self-described as a label for a movement, a movement that wants change by sonic revolution. In this perilous time, this mission is more relevant than ever.  ",https://ra.co/events/2187227,
2187221,Evan Baggs All Night,2025-07-03T00:00:00.000,2025-07-03T22:00:00.000,2025-07-04T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Evan Baggs,,https://ra.co/events/2187221,
2172303,Mx Sunday Pride: Kilopatrah Jones and Shaun J. Wright,2025-06-29T00:00:00.000,2025-06-29T15:00:00.000,2025-06-29T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Shaun J. Wright, Kilopatrah Jones",,https://ra.co/events/2172303,
2201581,Sunday Night: Body Hack Nonstop Afterparty,2025-06-29T00:00:00.000,2025-06-29T21:00:00.000,2025-06-30T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Jubilee, Daniro, LITA DA DOLL",,https://ra.co/events/2201581,
2164923,"Body Hack Nonstop: ARCHANGEL b2b Introspekt, ASL Princess, Jasmine Infiniti, TYGAPAW + more",2025-06-28T00:00:00.000,2025-06-28T22:00:00.000,2025-06-29T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","ASL Princess, BLAIZE, Cisne, ONEELEVEN, Jasmine Infiniti, ARCHANGEL (US), Introspekt, TYGAPAW, Doula, Swaya, Lil Zé, 8ULENTINA","Body Hack goes all out for Pride with a festival-worthy lineup at Nowadays. Spanning two stages and 30 hours, this marathon is queer nightlife history in the making.
",https://ra.co/events/2164923,
2164927,"The Spectrum: ALEXIS DE LA ROSA, bobbygotback, Dangerous Rose, Danny Clobber, DJ FeG, Telfar",2025-06-27T00:00:00.000,2025-06-27T22:00:00.000,2025-06-28T08:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","ALEXIS DE LA ROSA, bobbygotback",,https://ra.co/events/2164927,
2172458,I'm Finna Talk: Gayze Under the Stars (A Free Astrology Workshop for QTBIPOC Folx),2025-06-25T00:00:00.000,2025-06-25T18:00:00.000,2025-06-25T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",,,https://ra.co/events/2172458,
2172280,Mister Sunday: Donis and AQUTIE,2025-06-22T00:00:00.000,2025-06-22T15:00:00.000,2025-06-22T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","AQUTIE, Donis",,https://ra.co/events/2172280,
2172459,Sunday Night: DJ Hol Up,2025-06-22T00:00:00.000,2025-06-22T21:00:00.000,2025-06-23T01:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",,,https://ra.co/events/2172459,
2164919,"Nonstop: 1morning, ADAB, DJ Bone, Goth Jafar, Shyboi, Spurge",2025-06-21T00:00:00.000,2025-06-21T22:00:00.000,2025-06-22T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Spurge, ADAB, Shyboi, Goth Jafar, 1morning, DJ Bone",,https://ra.co/events/2164919,
2164905,"Label Night: Haus of Altr with MoMA Ready, DJ Clent, Kush Jones",2025-06-20T00:00:00.000,2025-06-20T22:00:00.000,2025-06-21T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","MoMA Ready, DJ Clent, Kush Jones",,https://ra.co/events/2164905,
2172489,"Love From The Sun Juneteenth: Analog Soul, Honey Bun, Lovie, Shyboi, Stonie Blue & More",2025-06-19T00:00:00.000,2025-06-19T13:00:00.000,2025-06-19T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Analog Soul, Honey Bun, Lovie, JADALAREIGN, Mo Yasin, Stonie Blue, Shyboi","Love From The Sun's annual Juneteenth celebration of Black artistry, culture and joy returns to Nowadays with an all-star local lineup.",https://ra.co/events/2172489,
2172491,Love From The Sun presents: Traxx All Night,2025-06-19T00:00:00.000,2025-06-19T21:00:00.000,2025-06-20T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Traxx,"From a day of local heroes to a night with a Chicago house legend, Love From The Sun continues its Juneteenth celebration with Traxx. Enjoy this master of sound showcase what it means to be a DJ.",https://ra.co/events/2172491,
2164893,Sunday Night Focus: Ghetto House with DJ Slugo,2025-06-15T00:00:00.000,2025-06-15T21:00:00.000,2025-06-15T23:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",DJ Slugo,,https://ra.co/events/2164893,
2172262,Mister Sunday: Justin Carter and Eamon Harkin,2025-06-15T00:00:00.000,2025-06-15T15:00:00.000,2025-06-15T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eamon Harkin, Justin Carter",,https://ra.co/events/2172262,
2164915,"Nonstop: Avalon Emerson, Byron Yeates, Ladiez Drink Free, Lis Dalton, RYKER",2025-06-14T00:00:00.000,2025-06-14T22:00:00.000,2025-06-15T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ladiez Drink Free, Lis Dalton, Byron Yeates, RYKER, Avalon Emerson",,https://ra.co/events/2164915,
2164898,"House Your Life: Baronhawk Poitier, DJ Minx, Honey Bun",2025-06-13T00:00:00.000,2025-06-13T22:00:00.000,2025-06-14T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Baronhawk Poitier, DJ Minx, Honey Bun","Few DJs have shaped the underground and carved space for femme talent like the legendary DJ Minx. Catch her spinning funky house and Detroit techno at Nowadays.








",https://ra.co/events/2164898,
2164891,"Camp Monstrous: Andi, Apocalypse Noir, Bentley Robles, Lexxe, DJ Dolarhyde, Violet Sky",2025-06-12T00:00:00.000,2025-06-12T17:00:00.000,2025-06-13T02:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Andi,,https://ra.co/events/2164891,
